,Unnamed: 0,Cases,location,Year,Days with AQI,Good Days,Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median_AQI,Days NO2,Days Ozone,Days PM2.5,countyFIPS,State,population,County,goodday%,unhealthyday%,hazardousday%,ozoneday%,NO2day%,PM2.5day%,AQI_per_population,Forecast,Actual_or_Forecast
1790,1800,15402,"Macon, IL",2020,366,288,0,0,90,56,41,0,128,179,17115,IL,104009,Macon,78.68852459,0,0,34.9726776,0,48.90710383,0.039419666,40.85516615,Actual
1791,1800,15402,"Macon, IL",2021,366,288,0,0,90,56,40.85130284,0,128,179,17115,IL,104009,Macon,78.68852459,0,0,34.9726776,0,48.90710383,0.039419666,40.85130284,Forecast
1792,1802,7035,"Macoupin, IL",2014,358,336,0,0,93,47,29,0,214,0,17117,IL,44926,Macoupin,93.8547486,0,0,59.77653631,0,0,0.064550594,28.70051446,Actual
1793,1803,7035,"Macoupin, IL",2015,365,347,0,0,90,46,30,0,213,0,17117,IL,44926,Macoupin,95.06849315,0,0,58.35616438,0,0,0.066776477,30.04977381,Actual
1794,1804,7035,"Macoupin, IL",2016,362,341,0,0,97,47,26,0,203,0,17117,IL,44926,Macoupin,94.19889503,0,0,56.07734807,0,0,0.057872947,25.79185822,Actual
1795,1805,7035,"Macoupin, IL",2017,364,338,0,0,93,49,34,0,244,0,17117,IL,44926,Macoupin,92.85714286,0,0,67.03296703,0,0,0.075680007,34.40270079,Actual
1796,1806,7035,"Macoupin, IL",2018,364,331,0,0,115,50,34,88,244,0,17117,IL,44926,Macoupin,90.93406593,0,0,67.03296703,24.17582418,0,0.075680007,33.99283012,Actual
1797,1807,7035,"Macoupin, IL",2019,365,348,0,0,87,47,33,101,245,0,17117,IL,44926,Macoupin,95.34246575,0,0,67.12328767,27.67123288,0,0.073454125,32.94706969,Actual
1798,1808,7035,"Macoupin, IL",2020,365,347,0,0,93,45,31,128,235,0,17117,IL,44926,Macoupin,95.06849315,0,0,64.38356164,35.06849315,0,0.069002359,30.89635734,Actual
1799,1808,7035,"Macoupin, IL",2021,365,347,0,0,93,45,30.88865429,128,235,0,17117,IL,44926,Macoupin,95.06849315,0,0,64.38356164,35.06849315,0,0.069002359,30.88865429,Forecast
1800,1810,40309,"Madison, IL",2014,365,206,0,0,137,77,47,0,207,145,17119,IL,262966,Madison,56.43835616,0,0,56.71232877,0,39.7260274,0.017873033,47.40494892,Actual
1801,1811,40309,"Madison, IL",2015,365,242,0,0,115,68,44,0,221,143,17119,IL,262966,Madison,66.30136986,0,0,60.54794521,0,39.17808219,0.016732201,43.84728157,Actual
1802,1812,40309,"Madison, IL",2016,366,241,0,0,129,70,44,0,203,161,17119,IL,262966,Madison,65.84699454,0,0,55.46448087,0,43.98907104,0.016732201,44.00507291,Actual
1803,1813,40309,"Madison, IL",2017,365,217,0,0,136,77,46,0,226,138,17119,IL,262966,Madison,59.45205479,0,0,61.91780822,0,37.80821918,0.017492756,46.10480444,Actual
1804,1814,40309,"Madison, IL",2018,365,221,2,0,154,72,46,0,206,152,17119,IL,262966,Madison,60.54794521,0.547945206,0,56.43835616,0,41.64383562,0.017492756,46.0029662,Actual
1805,1815,40309,"Madison, IL",2019,365,192,2,0,156,71,49,0,186,174,17119,IL,262966,Madison,52.60273973,0.547945206,0,50.95890411,0,47.67123288,0.018633588,49.15666884,Actual
1806,1816,40309,"Madison, IL",2020,366,214,0,0,112,70,47,0,144,219,17119,IL,262966,Madison,58.46994536,0,0,39.3442623,0,59.83606557,0.017873033,46.90228494,Actual
1807,1816,40309,"Madison, IL",2021,366,214,0,0,112,70,46.9033333,0,144,219,17119,IL,262966,Madison,58.46994536,0,0,39.3442623,0,59.83606557,0.017873033,46.9033333,Forecast
1808,1824,27067,"Peoria, IL",2014,365,265,0,0,100,63,41,0,209,149,17143,IL,179179,Peoria,72.60273973,0,0,57.26027397,0,40.82191781,0.022882146,40.85495375,Actual
1809,1825,27067,"Peoria, IL",2015,365,269,0,0,90,62,42,0,208,157,17143,IL,179179,Peoria,73.69863014,0,0,56.98630137,0,43.01369863,0.023440247,42.05424713,Actual
1810,1826,27067,"Peoria, IL",2016,366,275,0,0,108,58,41,0,192,170,17143,IL,179179,Peoria,75.13661202,0,0,52.45901639,0,46.44808743,0.022882146,40.95066678,Actual
1811,1827,27067,"Peoria, IL",2017,365,258,0,0,115,64,44,0,212,153,17143,IL,179179,Peoria,70.68493151,0,0,58.08219178,0,41.91780822,0.024556449,44.1546514,Actual
1812,1828,27067,"Peoria, IL",2018,365,255,0,0,101,64,43,0,192,173,17143,IL,179179,Peoria,69.8630137,0,0,52.60273973,0,47.39726027,0.023998348,42.95045272,Actual
1813,1829,27067,"Peoria, IL",2019,364,284,0,0,101,58,41,0,203,161,17143,IL,179179,Peoria,78.02197802,0,0,55.76923077,0,44.23076923,0.022882146,40.90164187,Actual
1814,1830,27067,"Peoria, IL",2020,364,301,0,0,115,57,40,0,210,154,17143,IL,179179,Peoria,82.69230769,0,0,57.69230769,0,42.30769231,0.022324045,39.95203372,Actual
1815,1830,27067,"Peoria, IL",2021,364,301,0,0,115,57,39.95128377,0,210,154,17143,IL,179179,Peoria,82.69230769,0,0,57.69230769,0,42.30769231,0.022324045,39.95128377,Forecast
1816,1832,5578,"Randolph, IL",2014,337,274,0,0,122,61,37,0,198,31,17157,IL,31782,Randolph,81.30563798,0,0,58.7537092,0,9.198813056,0.116418098,36.92611008,Actual
1817,1833,5578,"Randolph, IL",2015,364,327,0,0,90,51,32,0,192,65,17157,IL,31782,Randolph,89.83516484,0,0,52.74725275,0,17.85714286,0.100685923,31.74644016,Actual
1818,1834,5578,"Randolph, IL",2016,295,240,0,0,119,58,39,0,170,125,17157,IL,31782,Randolph,81.3559322,0,0,57.62711864,0,42.37288136,0.122710969,39.35569012,Actual
1819,1835,5578,"Randolph, IL",2017,343,234,0,0,115,64,44,0,159,184,17157,IL,31782,Randolph,68.22157434,0,0,46.35568513,0,53.64431487,0.138443144,44.25015433,Actual
1820,1836,5578,"Randolph, IL",2018,363,289,0,0,129,57,41,0,185,178,17157,IL,31782,Randolph,79.61432507,0,0,50.96418733,0,49.03581267,0.129003839,40.84755921,Actual
1821,1837,5578,"Randolph, IL",2019,324,264,0,0,97,54,40,0,209,115,17157,IL,31782,Randolph,81.48148148,0,0,64.50617284,0,35.49382716,0.125857404,39.95266159,Actual
1822,1838,5578,"Randolph, IL",2020,366,302,0,0,103,54,38,0,170,196,17157,IL,31782,Randolph,82.5136612,0,0,46.44808743,0,53.55191257,0.119564533,37.90006597,Actual
1823,1838,5578,"Randolph, IL",2021,366,302,0,0,103,54,37.89625793,0,170,196,17157,IL,31782,Randolph,82.5136612,0,0,46.44808743,0,53.55191257,0.119564533,37.89625793,Forecast
1824,1840,18988,"Rock Island, IL",2014,349,315,0,0,74,50,34,0,322,27,17161,IL,141879,Rock Island,90.25787966,0,0,92.26361032,0,7.736389685,0.023964082,33.90093454,Actual
1825,1841,18988,"Rock Island, IL",2015,365,325,0,0,105,51,36,0,319,46,17161,IL,141879,Rock Island,89.04109589,0,0,87.39726027,0,12.60273973,0.025373734,36.10073624,Actual
1826,1842,18988,"Rock Island, IL",2016,343,307,0,0,108,51,33,0,306,37,17161,IL,141879,Rock Island,89.50437318,0,0,89.21282799,0,10.78717201,0.023259256,32.84527659,Actual
1827,1843,18988,"Rock Island, IL",2017,363,305,0,0,93,58,40,0,285,78,17161,IL,141879,Rock Island,84.02203857,0,0,78.51239669,0,21.48760331,0.028193038,40.3549443,Actual
1828,1844,18988,"Rock Island, IL",2018,365,279,0,0,101,59,40,0,231,134,17161,IL,141879,Rock Island,76.43835616,0,0,63.28767123,0,36.71232877,0.028193038,39.99662521,Actual
1829,1845,18988,"Rock Island, IL",2019,361,281,0,0,115,59,42,0,186,175,17161,IL,141879,Rock Island,77.83933518,0,0,51.52354571,0,48.47645429,0.02960269,42.10266045,Actual
1830,1846,18988,"Rock Island, IL",2020,355,295,0,0,102,56,38,0,163,192,17161,IL,141879,Rock Island,83.09859155,0,0,45.91549296,0,54.08450704,0.026783386,37.7975993,Actual
1831,1846,18988,"Rock Island, IL",2021,355,295,0,0,102,56,37.78984922,0,163,192,17161,IL,141879,Rock Island,83.09859155,0,0,45.91549296,0,54.08450704,0.026783386,37.78984922,Forecast
1832,1848,25919,"Sangamon, IL",2014,365,332,0,0,78,50,33,0,319,35,17167,IL,194672,Sangamon,90.95890411,0,0,87.39726027,0,9.589041096,0.01695159,32.87807737,Actual
1833,1849,25919,"Sangamon, IL",2015,365,327,0,0,85,51,34,0,304,44,17167,IL,194672,Sangamon,89.5890411,0,0,83.28767123,0,12.05479452,0.017465275,34.04971557,Actual
1834,1850,25919,"Sangamon, IL",2016,364,319,0,0,105,53,35,0,323,41,17167,IL,194672,Sangamon,87.63736264,0,0,88.73626374,0,11.26373626,0.017978959,35.04810147,Actual
1835,1851,25919,"Sangamon, IL",2017,364,298,0,0,115,58,40,0,279,85,17167,IL,194672,Sangamon,81.86813187,0,0,76.64835165,0,23.35164835,0.020547382,40.25184037,Actual
1836,1852,25919,"Sangamon, IL",2018,363,253,0,0,122,63,43,0,197,166,17167,IL,194672,Sangamon,69.6969697,0,0,54.26997245,0,45.73002755,0.022088436,43.15029767,Actual
1837,1853,25919,"Sangamon, IL",2019,360,287,0,0,87,58,40,0,183,177,17167,IL,194672,Sangamon,79.72222222,0,0,50.83333333,0,49.16666667,0.020547382,39.84829058,Actual
1838,1854,25919,"Sangamon, IL",2020,364,312,0,0,97,54,39,0,192,172,17167,IL,194672,Sangamon,85.71428571,0,0,52.74725275,0,47.25274725,0.020033698,38.95213391,Actual
1839,1854,25919,"Sangamon, IL",2021,364,312,0,0,97,54,38.95085771,0,192,172,17167,IL,194672,Sangamon,85.71428571,0,0,52.74725275,0,47.25274725,0.020033698,38.95085771,Forecast
1840,1863,2179,"Wabash, IL",2014,364,344,0,0,116,33,6,0,0,0,17185,IL,11520,Wabash,94.50549451,0,0,0,0,0,0.052083333,5.164309852,Actual
1841,1864,2179,"Wabash, IL",2015,362,351,0,0,86,23,4,0,0,0,17185,IL,11520,Wabash,96.96132597,0,0,0,0,0,0.034722222,3.892283297,Actual
1842,1865,2179,"Wabash, IL",2016,364,359,0,0,74,16,3,0,0,0,17185,IL,11520,Wabash,98.62637363,0,0,0,0,0,0.026041667,2.932884065,Actual
1843,1866,2179,"Wabash, IL",2017,364,362,0,0,59,14,1,0,0,0,17185,IL,11520,Wabash,99.45054945,0,0,0,0,0,0.008680556,0.8809428543,Actual
1844,1867,2179,"Wabash, IL",2018,363,359,0,0,61,14,1,0,0,0,17185,IL,11520,Wabash,98.89807163,0,0,0,0,0,0.008680556,0.9821561055,Actual
1845,1868,2179,"Wabash, IL",2019,364,361,0,0,82,10,1,0,0,0,17185,IL,11520,Wabash,99.17582418,0,0,0,0,0,0.008680556,0.9809028462,Actual
1846,1869,2179,"Wabash, IL",2020,364,359,0,0,74,17,1,0,0,0,17185,IL,11520,Wabash,98.62637363,0,0,0,0,0,0.008680556,0.9809132155,Actual
1847,1869,2179,"Wabash, IL",2021,364,359,0,0,74,17,0.9608671572,0,0,0,17185,IL,11520,Wabash,98.62637363,0,0,0,0,0,0.008680556,0.9608671572,Forecast
1848,1871,91970,"Will, IL",2014,362,248,0,0,97,63,42,0,149,213,17197,IL,690743,Will,68.50828729,0,0,41.16022099,0,58.83977901,0.006080409,43.02122443,Actual
1849,1872,91970,"Will, IL",2015,364,235,0,0,93,62,45,0,147,217,17197,IL,690743,Will,64.56043956,0,0,40.38461538,0,59.61538462,0.006514724,45.14147084,Actual
1850,1873,91970,"Will, IL",2016,365,283,0,0,105,58,40,0,195,170,17197,IL,690743,Will,77.53424658,0,0,53.42465753,0,46.57534247,0.005790866,39.74771356,Actual
1851,1874,91970,"Will, IL",2017,365,289,0,0,93,58,40,0,219,146,17197,IL,690743,Will,79.17808219,0,0,60,0,40,0.005790866,40.00419464,Actual
1852,1875,91970,"Will, IL",2018,365,261,0,0,126,67,43,0,216,149,17197,IL,690743,Will,71.50684932,0,0,59.17808219,0,40.82191781,0.006225181,43.15343424,Actual
1853,1876,91970,"Will, IL",2019,365,260,0,0,84,62,43,0,140,225,17197,IL,690743,Will,71.23287671,0,0,38.35616438,0,61.64383562,0.006225181,43.00068122,Actual
1854,1877,91970,"Will, IL",2020,363,262,1,0,155,60,42,0,145,218,17197,IL,690743,Will,72.17630854,0.275482094,0,39.94490358,0,60.05509642,0.006080409,41.95177611,Actual
1855,1877,91970,"Will, IL",2021,363,262,1,0,155,60,41.95201857,0,145,218,17197,IL,690743,Will,72.17630854,0.275482094,0,39.94490358,0,60.05509642,0.006080409,41.95201857,Forecast
1856,1879,41507,"Winnebago, IL",2014,342,306,0,0,105,51,34,0,330,12,17201,IL,282572,Winnebago,89.47368421,0,0,96.49122807,0,3.50877193,0.012032332,33.80032475,Actual
1857,1880,41507,"Winnebago, IL",2015,362,311,0,0,108,54,35,0,315,47,17201,IL,282572,Winnebago,85.91160221,0,0,87.01657459,0,12.98342541,0.012386224,35.0512493,Actual
1858,1881,41507,"Winnebago, IL",2016,354,316,0,0,105,51,34,0,314,40,17201,IL,282572,Winnebago,89.26553672,0,0,88.70056497,0,11.29943503,0.012032332,33.94703826,Actual
1859,1882,41507,"Winnebago, IL",2017,354,317,0,0,87,51,35,0,311,43,17201,IL,282572,Winnebago,89.5480226,0,0,87.85310734,0,12.14689266,0.012386224,35.04938603,Actual
1860,1883,41507,"Winnebago, IL",2018,362,316,1,0,151,54,35,0,346,16,17201,IL,282572,Winnebago,87.29281768,0.276243094,0,95.5801105,0,4.419889503,0.012386224,34.99783793,Actual
1861,1884,41507,"Winnebago, IL",2019,341,240,0,0,102,61,42,0,147,194,17201,IL,282572,Winnebago,70.38123167,0,0,43.1085044,0,56.8914956,0.014863468,42.3540506,Actual
1862,1885,41507,"Winnebago, IL",2020,366,284,0,0,101,61,39,0,144,222,17201,IL,282572,Winnebago,77.59562842,0,0,39.3442623,0,60.6557377,0.013801792,38.84523938,Actual
1863,1885,41507,"Winnebago, IL",2021,366,284,0,0,101,61,38.83979108,0,144,222,17201,IL,282572,Winnebago,77.59562842,0,0,39.3442623,0,60.6557377,0.013801792,38.83979108,Forecast
1864,1887,58400,"Allen, IN",2014,359,189,0,0,147,74,49,0,91,268,18003,IN,379299,Allen,52.64623955,0,0,25.34818942,0,74.65181058,0.012918568,49.25801338,Actual
1865,1888,58400,"Allen, IN",2015,357,235,1,0,169,65,43,0,121,236,18003,IN,379299,Allen,65.82633053,0.280112045,0,33.89355742,0,66.10644258,0.011336703,42.69773431,Actual
1866,1889,58400,"Allen, IN",2016,358,264,0,0,119,64,40,0,149,209,18003,IN,379299,Allen,73.74301676,0,0,41.62011173,0,58.37988827,0.01054577,39.85396254,Actual
1867,1890,58400,"Allen, IN",2017,365,279,0,0,105,61,42,0,232,133,18003,IN,379299,Allen,76.43835616,0,0,63.56164384,0,36.43835616,0.011073058,42.10451295,Actual
1868,1891,58400,"Allen, IN",2018,365,258,0,0,122,66,43,0,216,149,18003,IN,379299,Allen,70.68493151,0,0,59.17808219,0,40.82191781,0.011336703,43.05157757,Actual
1869,1892,58400,"Allen, IN",2019,365,262,0,0,101,61,43,0,218,147,18003,IN,379299,Allen,71.78082192,0,0,59.7260274,0,40.2739726,0.011336703,43.00192285,Actual
1870,1893,58400,"Allen, IN",2020,366,296,0,0,120,58,39,0,221,145,18003,IN,379299,Allen,80.87431694,0,0,60.38251366,0,39.61748634,0.010282126,38.79937502,Actual
1871,1893,58400,"Allen, IN",2021,366,296,0,0,120,58,38.79222696,0,221,145,18003,IN,379299,Allen,80.87431694,0,0,60.38251366,0,39.61748634,0.010282126,38.79222696,Forecast
1872,1895,11736,"Bartholomew, IN",2014,365,263,0,0,108,66,40,52,146,120,18005,IN,83779,Bartholomew,72.05479452,0,0,40,14.24657534,32.87671233,0.047744662,40.03081386,Actual
1873,1896,11736,"Bartholomew, IN",2015,365,243,0,0,115,65,43,4,111,250,18005,IN,83779,Bartholomew,66.57534247,0,0,30.4109589,1.095890411,68.49315068,0.051325511,43.15298165,Actual
1874,1897,11736,"Bartholomew, IN",2016,366,286,0,0,105,64,40,6,139,221,18005,IN,83779,Bartholomew,78.1420765,0,0,37.97814208,1.639344262,60.38251366,0.047744662,39.84827212,Actual
1875,1898,11736,"Bartholomew, IN",2017,364,314,0,0,93,54,38,0,170,194,18005,IN,83779,Bartholomew,86.26373626,0,0,46.7032967,0,53.2967033,0.045357428,37.9013314,Actual
1876,1899,11736,"Bartholomew, IN",2018,365,290,0,0,108,61,40,0,242,123,18005,IN,83779,Bartholomew,79.45205479,0,0,66.30136986,0,33.69863014,0.047744662,40.10285543,Actual
1877,1900,11736,"Bartholomew, IN",2019,364,298,0,0,77,54,41,0,268,96,18005,IN,83779,Bartholomew,81.86813187,0,0,73.62637363,0,26.37362637,0.048938278,41.05055011,Actual
1878,1901,11736,"Bartholomew, IN",2020,366,323,0,0,97,52,37,0,258,108,18005,IN,83779,Bartholomew,88.25136612,0,0,70.49180328,0,29.50819672,0.044163812,36.79772689,Actual
1879,1901,11736,"Bartholomew, IN",2021,366,323,0,0,97,52,36.78947933,0,258,108,18005,IN,83779,Bartholomew,88.25136612,0,0,70.49180328,0,29.50819672,0.044163812,36.78947933,Forecast
1880,1903,8997,"Boone, IN",2014,183,143,0,0,108,64,42,0,183,0,18011,IN,67843,Boone,78.1420765,0,0,100,0,0,0.06190764,42.13126816,Actual
1881,1904,8997,"Boone, IN",2015,176,144,0,0,97,61,42,0,176,0,18011,IN,67843,Boone,81.81818182,0,0,100,0,0,0.06190764,42.00039109,Actual
1882,1905,8997,"Boone, IN",2016,181,143,0,0,126,71,40,0,181,0,18011,IN,67843,Boone,79.00552486,0,0,100,0,0,0.058959657,39.90044851,Actual
1883,1906,8997,"Boone, IN",2017,245,219,0,0,101,51,39,0,245,0,18011,IN,67843,Boone,89.3877551,0,0,100,0,0,0.057485665,38.95149063,Actual
1884,1907,8997,"Boone, IN",2018,365,324,0,0,112,54,34,0,365,0,18011,IN,67843,Boone,88.76712329,0,0,100,0,0,0.050115708,33.74719048,Actual
1885,1908,8997,"Boone, IN",2019,351,320,0,0,90,50,35,0,351,0,18011,IN,67843,Boone,91.16809117,0,0,100,0,0,0.0515897,35.0519338,Actual
1886,1909,8997,"Boone, IN",2020,352,330,0,0,101,48,32,0,352,0,18011,IN,67843,Boone,93.75,0,0,100,0,0,0.047167725,31.84548868,Actual
1887,1909,8997,"Boone, IN",2021,352,330,0,0,101,48,31.83651334,0,352,0,18011,IN,67843,Boone,93.75,0,0,100,0,0,0.047167725,31.83651334,Forecast
1888,1911,1476,"Brown, IN",2014,119,112,0,0,71,49,39,0,119,0,18013,IN,15092,Brown,94.11764706,0,0,100,0,0,0.258415054,39.17822503,Actual
1889,1912,1476,"Brown, IN",2015,181,166,0,0,101,49,38,0,181,0,18013,IN,15092,Brown,91.71270718,0,0,100,0,0,0.251789027,37.94747906,Actual
1890,1913,1476,"Brown, IN",2016,138,123,0,0,101,54,36,0,138,0,18013,IN,15092,Brown,89.13043478,0,0,100,0,0,0.238536973,35.89905999,Actual
1891,1914,1476,"Brown, IN",2017,233,207,0,0,90,51,39,0,233,0,18013,IN,15092,Brown,88.84120172,0,0,100,0,0,0.258415054,39.15262797,Actual
1892,1915,1476,"Brown, IN",2018,363,339,0,0,97,48,33,0,363,0,18013,IN,15092,Brown,93.38842975,0,0,100,0,0,0.218658892,32.69388393,Actual
1893,1916,1476,"Brown, IN",2019,365,349,0,0,74,47,35,0,365,0,18013,IN,15092,Brown,95.61643836,0,0,100,0,0,0.231910946,35.10285668,Actual
1894,1917,1476,"Brown, IN",2020,364,349,0,0,80,44,33,0,364,0,18013,IN,15092,Brown,95.87912088,0,0,100,0,0,0.218658892,32.89565775,Actual
1895,1917,1476,"Brown, IN",2021,364,349,0,0,80,44,32.88911438,0,364,0,18013,IN,15092,Brown,95.87912088,0,0,100,0,0,0.218658892,32.88911438,Forecast
1896,1919,2627,"Carroll, IN",2014,173,144,0,0,108,58,41,0,173,0,18015,IN,20257,Carroll,83.23699422,0,0,100,0,0,0.202399171,41.20286821,Actual
1897,1920,2627,"Carroll, IN",2015,183,155,0,0,87,64,43,0,183,0,18015,IN,20257,Carroll,84.69945355,0,0,100,0,0,0.212272301,43.10049793,Actual
1898,1921,2627,"Carroll, IN",2016,182,147,0,0,101,61,39,0,182,0,18015,IN,20257,Carroll,80.76923077,0,0,100,0,0,0.19252604,38.79810539,Actual
1899,1922,2627,"Carroll, IN",2017,232,210,0,0,77,50,39,0,232,0,18015,IN,20257,Carroll,90.51724138,0,0,100,0,0,0.19252604,39.00303494,Actual
1900,1923,2627,"Carroll, IN",2018,359,337,0,0,115,48,32,0,359,0,18015,IN,20257,Carroll,93.8718663,0,0,100,0,0,0.157970084,31.64500441,Actual
1901,1924,2627,"Carroll, IN",2019,358,333,0,0,84,49,35,0,358,0,18015,IN,20257,Carroll,93.01675978,0,0,100,0,0,0.17277978,35.15377927,Actual
1902,1925,2627,"Carroll, IN",2020,364,352,0,0,100,44,31,0,364,0,18015,IN,20257,Carroll,96.7032967,0,0,100,0,0,0.153033519,30.79346549,Actual
1903,1925,2627,"Carroll, IN",2021,364,352,0,0,100,44,30.78200531,0,364,0,18015,IN,20257,Carroll,96.7032967,0,0,100,0,0,0.153033519,30.78200531,Forecast
1904,1927,18663,"Clark, IN",2014,335,186,0,0,122,71,48,0,104,231,18019,IN,118302,Clark,55.52238806,0,0,31.04477612,0,68.95522388,0.040574124,48.43256257,Actual
1905,1928,18663,"Clark, IN",2015,364,233,1,0,164,67,44,0,126,237,18019,IN,118302,Clark,64.01098901,0.274725275,0,34.61538462,0,65.10989011,0.037192947,43.79649717,Actual
1906,1929,18663,"Clark, IN",2016,365,266,0,0,143,64,42,0,157,208,18019,IN,118302,Clark,72.87671233,0,0,43.01369863,0,56.98630137,0.035502358,41.9039634,Actual
1907,1930,18663,"Clark, IN",2017,364,306,0,0,101,57,38,0,317,47,18019,IN,118302,Clark,84.06593407,0,0,87.08791209,0,12.91208791,0.032121181,37.80013111,Actual
1908,1931,18663,"Clark, IN",2018,357,297,0,0,122,59,36,0,305,52,18019,IN,118302,Clark,83.19327731,0,0,85.43417367,0,14.56582633,0.030430593,35.90096531,Actual
1909,1932,18663,"Clark, IN",2019,365,287,0,0,101,59,41,0,246,119,18019,IN,118302,Clark,78.63013699,0,0,67.39726027,0,32.60273973,0.034657064,41.25418978,Actual
1910,1933,18663,"Clark, IN",2020,366,269,0,0,91,58,42,0,161,205,18019,IN,118302,Clark,73.49726776,0,0,43.98907104,0,56.01092896,0.035502358,42.04912678,Actual
1911,1933,18663,"Clark, IN",2021,366,269,0,0,91,58,42.05298997,0,161,205,18019,IN,118302,Clark,73.49726776,0,0,43.98907104,0,56.01092896,0.035502358,42.05298997,Forecast
1912,1935,4694,"Daviess, IN",2014,334,285,2,0,195,70,7,0,0,0,18027,IN,33351,Daviess,85.32934132,0.598802395,0,0,0,0,0.020988876,6.113389676,Actual
1913,1936,4694,"Daviess, IN",2015,352,337,0,0,126,23,4,0,0,0,18027,IN,33351,Daviess,95.73863636,0,0,0,0,0,0.011993643,3.843335761,Actual
1914,1937,4694,"Daviess, IN",2016,354,351,0,0,82,21,4,0,0,0,18027,IN,33351,Daviess,99.15254237,0,0,0,0,0,0.011993643,3.984976888,Actual
1915,1938,4694,"Daviess, IN",2017,358,358,0,0,27,11,4,0,0,0,18027,IN,33351,Daviess,100,0,0,0,0,0,0.011993643,3.983090323,Actual
1916,1939,4694,"Daviess, IN",2018,325,325,0,0,21,6,0,0,0,0,18027,IN,33351,Daviess,100,0,0,0,0,0,0,-0.2200278807,Actual
1917,1940,4694,"Daviess, IN",2019,350,350,0,0,19,7,1,0,0,0,18027,IN,33351,Daviess,100,0,0,0,0,0,0.002998411,1.034428703,Actual
1918,1941,4694,"Daviess, IN",2020,361,361,0,0,19,4,0,0,0,0,18027,IN,33351,Daviess,100,0,0,0,0,0,0,-0.06978642554,Actual
1919,1941,4694,"Daviess, IN",2021,361,361,0,0,19,4,-0.09155873105,0,0,0,18027,IN,33351,Daviess,100,0,0,0,0,0,0,-0.09155873105,Forecast
1920,1942,15153,"Delaware, IN",2014,240,204,0,0,130,58,38,0,150,90,18035,IN,114135,Delaware,85,0,0,62.5,0,37.5,0.033293906,38.94581725,Actual
1921,1943,15153,"Delaware, IN",2015,236,203,0,0,105,54,36,0,155,81,18035,IN,114135,Delaware,86.01694915,0,0,65.6779661,0,34.3220339,0.031541595,35.88645641,Actual
1922,1944,15153,"Delaware, IN",2016,230,192,0,0,115,58,39,0,156,74,18035,IN,114135,Delaware,83.47826087,0,0,67.82608696,0,32.17391304,0.034170062,39.15261905,Actual
1923,1945,15153,"Delaware, IN",2017,280,238,0,0,112,54,39,0,226,54,18035,IN,114135,Delaware,85,0,0,80.71428571,0,19.28571429,0.034170062,38.99860652,Actual
1924,1946,15153,"Delaware, IN",2018,361,320,0,0,129,54,35,0,317,44,18035,IN,114135,Delaware,88.64265928,0,0,87.81163435,0,12.18836565,0.03066544,34.79738328,Actual
1925,1947,15153,"Delaware, IN",2019,352,319,0,0,71,49,35,0,303,49,18035,IN,114135,Delaware,90.625,0,0,86.07954545,0,13.92045455,0.03066544,35.00104883,Actual
1926,1948,15153,"Delaware, IN",2020,365,330,0,0,97,50,35,0,315,50,18035,IN,114135,Delaware,90.4109589,0,0,86.30136986,0,13.69863014,0.03066544,34.99852237,Actual
1927,1948,15153,"Delaware, IN",2021,365,330,0,0,97,50,34.99697048,0,315,50,18035,IN,114135,Delaware,90.4109589,0,0,86.30136986,0,13.69863014,0.03066544,34.99697048,Forecast
1928,1950,8292,"Dubois, IN",2014,122,84,0,0,96,64,43,0,0,122,18037,IN,42736,Dubois,68.85245902,0,0,0,0,100,0.100617746,43.20133528,Actual
1929,1951,8292,"Dubois, IN",2015,122,90,0,0,76,59,35,0,0,118,18037,IN,42736,Dubois,73.7704918,0,0,0,0,96.72131148,0.081898165,34.59384501,Actual
1930,1952,8292,"Dubois, IN",2016,127,104,0,0,73,55,33,0,0,125,18037,IN,42736,Dubois,81.88976378,0,0,0,0,98.42519685,0.07721827,32.90202388,Actual
1931,1953,8292,"Dubois, IN",2017,120,105,0,0,69,55,32,0,0,117,18037,IN,42736,Dubois,87.5,0,0,0,0,97.5,0.074878323,31.94802523,Actual
1932,1954,8292,"Dubois, IN",2018,119,96,0,0,87,58,31,0,0,116,18037,IN,42736,Dubois,80.67226891,0,0,0,0,97.4789916,0.072538375,30.9469018,Actual
1933,1955,8292,"Dubois, IN",2019,120,102,0,0,70,54,33,0,0,119,18037,IN,42736,Dubois,85,0,0,0,0,99.16666667,0.07721827,33.09874224,Actual
1934,1956,8292,"Dubois, IN",2020,123,104,0,0,67,54,33,0,0,121,18037,IN,42736,Dubois,84.55284553,0,0,0,0,98.37398374,0.07721827,32.99627957,Actual
1935,1956,8292,"Dubois, IN",2021,123,104,0,0,67,54,32.9936351,0,0,121,18037,IN,42736,Dubois,84.55284553,0,0,0,0,98.37398374,0.07721827,32.9936351,Forecast
1936,1958,36206,"Elkhart, IN",2014,360,160,0,0,126,75,53,0,38,322,18039,IN,206341,Elkhart,44.44444444,0,0,10.55555556,0,89.44444444,0.025685637,53.5045645,Actual
1937,1959,36206,"Elkhart, IN",2015,357,239,0,0,124,69,42,0,96,261,18039,IN,206341,Elkhart,66.94677871,0,0,26.8907563,0,73.1092437,0.020354656,41.44269723,Actual
